sm util, unet time, post time
5.5813953488372094,8.720379304885864,0.09121007919311523
6.916666666666667,8.589892530441285,0.07800917625427246
8.06547619047619,8.678950452804566,0.07569074630737305
11.380952380952381,8.53312153816223,0.10622329711914062
11.654761904761905,8.54921612739563,0.12319369316101074
13.758823529411766,8.599655199050904,0.13383984565734863
13.811764705882354,8.618395376205445,0.1575709819793701
18.47093023255814,8.63624882698059,0.1836841106414795
20.232954545454547,8.663409852981568,0.20058693885803222
20.17816091954023,8.657652616500854,0.22417278289794923
22.227272727272727,8.644501781463623,0.24452409744262696
24.82758620689655,8.717045021057128,0.2561929702758789
25.568181818181817,8.68169288635254,0.28070836067199706
26.528735632183906,8.650005912780761,0.31040205955505373
34.02777777777778,8.811921882629395,0.32891173362731935
35.550561797752806,8.775591897964478,0.3639980792999268
38.640449438202246,8.820122909545898,0.3709714412689209
43.532967032967036,8.935551595687866,0.40705366134643556
45.53804347826087,9.027249526977538,0.45772876739501955
46.32608695652174,9.008704566955567,0.45536508560180666
47.06315789473684,9.252497434616089,0.4796576499938965
48.7319587628866,9.522367906570434,0.49814066886901853
49.32673267326733,9.867946767807007,0.5289126873016358
48.99074074074074,10.41738224029541,0.554835844039917
49.26548672566372,10.841238355636596,0.592024850845337
48.92307692307692,11.07706160545349,0.6442523956298828
48.98360655737705,11.462922954559327,0.6521195411682129
48.84274193548387,11.588746356964112,0.6568263530731201
48.84027777777778,13.055451345443725,0.6975579738616944
49.185810810810814,13.356337356567384,0.7201488018035889
49.19205298013245,13.578218746185303,0.7753050327301025
48.705128205128204,14.06203088760376,0.7720471382141113
48.87888198757764,14.46909785270691,0.7984954357147217
49.19512195121951,14.740695238113403,0.8251391410827636
49.571005917159766,15.219491052627564,0.8670791625976563
49.1551724137931,15.761223030090331,0.8699784278869629
49.38202247191011,16.102081108093262,0.8887555122375488
49.23076923076923,16.449999952316283,0.9293561458587647
49.06417112299465,16.826633596420287,0.9933781147003173
49.010416666666664,17.343873691558837,0.9666463375091553
48.89949748743719,17.732490253448486,0.9958707809448242
49.57673267326733,17.967001295089723,1.0110990047454833
49.032863849765256,19.004150199890137,1.1013010025024415
49.38425925925926,19.348352718353272,1.0604612827301025
49.26801801801802,19.815050649642945,1.0818531036376953
49.09375,20.03015031814575,1.1741719722747803
49.20995670995671,20.723609685897827,1.1337055683135986
49.20886075949367,21.252429485321045,1.1888124465942382
49.16875,21.56025743484497,1.2696533679962159
49.13008130081301,22.0956627368927,1.2024662971496582
49.21230158730159,22.4275260925293,1.291431188583374
49.069169960474305,22.539897155761718,1.2642212390899659
49.054474708171206,22.84771008491516,1.3436559200286866
49.256653992395435,23.416469192504884,1.32626051902771
49.39245283018868,23.68749499320984,1.409780168533325
49.25373134328358,24.05534234046936,1.364201593399048
49.28819444444444,25.84179186820984,1.4949865818023682
49.10204081632653,26.27010726928711,1.4392459869384766
49.0182119205298,26.669781732559205,1.584314775466919
49.205882352941174,27.34098219871521,1.513631534576416
49.364951768488744,27.76243143081665,1.6533681392669677
49.31528662420382,28.075099229812622,1.5269641876220703
49.373040752351095,28.602545404434203,1.6557962417602539
49.236111111111114,29.002513551712035,1.5592373847961425
49.2939393939394,29.370745515823366,1.7258805274963378
49.23134328358209,29.74295530319214,1.6935490608215331
49.14896755162242,30.161865949630737,1.6897722244262696
49.33918128654971,30.516321754455568,1.7554052352905274
49.28260869565217,30.976107835769653,1.775946044921875
49.20977011494253,31.32338047027588,1.797069501876831
49.11376404494382,31.760400247573852,1.8249100208282472
49.23978201634878,32.638737201690674,1.8516687393188476
49.41056910569106,32.902219200134276,1.82785964012146
49.24396782841823,33.25691466331482,1.9302043437957763
49.172,33.657320499420166,1.9355725288391112
49.227034120734906,34.135125207901,1.991623830795288
49.23076923076923,34.43214750289917,2.022119379043579
49.35933503836317,34.68031229972839,2.045115518569946
49.3287153652393,35.26515974998474,2.0884087085723877
49.28428927680798,35.769427919387816,2.141466188430786
49.22069825436409,35.95061702728272,2.145192193984985
49.0363196125908,36.538588190078734,2.159754514694214
49.15947242206235,37.012401247024535,2.1648215770721437
49.214285714285715,37.42692289352417,2.216173458099365
49.212941176470586,37.88218274116516,2.254846477508545
49.27303370786517,39.9213490486145,2.2737621784210207
49.10087719298246,40.43072824478149,2.322947645187378
49.206331877729255,40.599575185775755,2.3175997734069824
49.28416485900217,41.05630488395691,2.3493350982666015
49.19139784946236,41.42185373306275,2.372074842453003
49.23763440860215,41.71031355857849,2.403537559509277
49.27473684210526,42.11165637969971,2.410681056976318
49.071875,42.68880400657654,2.4635358810424806
49.25051546391752,43.25064992904663,2.5104557991027834
49.2864476386037,43.7131844997406,2.51873517036438
49.225903614457835,44.175511312484744,2.5242631435394287
49.234468937875754,44.44890751838684,2.600409984588623
49.086309523809526,44.969155073165894,2.6339426040649414
49.22924901185771,45.27191801071167,2.632191371917725
49.369902912621356,45.74359130859375,2.668864393234253
